User Id,Module,Sub Module,Actions 
1710,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1711,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1712,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1713,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1714,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1715,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1716,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1717,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1718,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1719,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1720,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1721,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1722,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1723,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1724,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1725,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1726,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1727,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1728,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1729,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1730,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1731,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1732,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1733,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1734,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1735,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1736,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1737,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1738,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1739,model_building,ml_backends,"['list', 'get']"
1740,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1741,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1742,model_building,ml_backends,"['list', 'get']"
1743,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1744,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1745,model_building,ml_backends,"['list', 'get']"
1746,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1747,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1748,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1749,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1750,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1751,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1752,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1753,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1754,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1755,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1756,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1757,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1758,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1759,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1760,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1761,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1762,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1763,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1764,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1765,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1766,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1767,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1768,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1769,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1770,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1771,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1772,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1773,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1774,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1775,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1776,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1777,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1778,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1779,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1780,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1781,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1782,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1783,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1784,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1785,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1786,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1787,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1788,model_building,ml_backends,"['list', 'get']"
1789,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1790,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1791,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1792,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1793,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1794,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1795,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1796,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1797,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1798,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1799,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1800,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1801,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1802,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1803,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1804,model_building,ml_backends,"['list', 'get']"
1805,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1806,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1807,model_building,ml_backends,"['list', 'get']"
1808,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1809,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1810,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1811,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1812,model_building,ml_backends,"['list', 'get']"
1813,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1814,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1815,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1816,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1817,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1818,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1819,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1820,model_building,ml_backends,"['list', 'get']"
1821,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1822,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1823,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1824,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1825,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1826,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1827,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1828,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1829,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1830,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1831,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1832,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1833,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1834,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1835,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1836,model_building,ml_backends,"['list', 'get']"
1837,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1838,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1839,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1840,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1841,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1842,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1843,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1844,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1845,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1846,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1847,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1848,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1849,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1850,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1851,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1852,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1853,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1854,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1855,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1856,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1857,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
1858,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1859,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1860,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1861,model_building,ml_backends,"['list', 'get']"
1862,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
1863,model_building,ml_backends,"['list', 'get']"
1864,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1865,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
1866,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1867,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1868,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1869,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1870,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1871,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1872,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
1873,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1874,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
1875,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1876,model_building,ml_backends,"['list', 'get']"
1877,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1878,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1879,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1880,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
1881,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
1882,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1883,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
1884,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
1885,model_building,ml_backends,"['list', 'get']"
